FIPS,COUNTY,STATE,STABRV,PROVIDERS,PRESCRIBERS,TOTPOP,FEMPOP,RPRAFEM,FERTRATE,BIRTHS_EST,RATIO,REQPROV,COVERAGE,GAP
48115,Dawson County,Texas,TX,0,0,12371,5554,2017,66.1,133,0.00,1,0.00,1
48117,Deaf Smith County,Texas,TX,0,0,18675,9312,3631,66.1,240,0.00,1,0.00,1
48119,Delta County,Texas,TX,0,0,5251,2923,997,66.1,66,0.00,0,0,0
48121,Denton County,Texas,TX,13,3,941647,447704,207595,51.92,10778,0.00,54,0.24,41
48123,DeWitt County,Texas,TX,0,0,19834,9481,3004,66.1,199,0.00,1,0.00,1
48125,Dickens County,Texas,TX,0,0,1569,776,182,66.1,12,0.00,0,0,0
48127,Dimmit County,Texas,TX,0,0,8840,4554,1703,66.1,113,0.00,1,0.00,1
48129,Donley County,Texas,TX,0,0,3266,1640,606,66.1,40,0.00,0,0,0
48131,Duval County,Texas,TX,0,0,10001,4851,1761,66.1,116,0.00,1,0.00,1
48133,Eastland County,Texas,TX,0,0,17785,8937,3046,66.1,201,0.00,1,0.00,1
48135,Ector County,Texas,TX,1,0,161091,78897,33702,82.28,2773,0.00,14,0.07,13
48137,Edwards County,Texas,TX,0,0,1366,628,227,66.1,15,0.00,0,0,0
48139,Ellis County,Texas,TX,2,0,202678,94715,41118,62.97,2589,0.00,13,0.15,11
48141,El Paso County,Texas,TX,4,0,867947,433460,180683,60.23,10883,0.00,54,0.07,50
48143,Erath County,Texas,TX,0,0,42288,21581,10238,66.1,677,0.00,3,0.00,3
48145,Falls County,Texas,TX,0,0,17074,9108,3511,66.1,232,0.00,1,0.00,1
48147,Fannin County,Texas,TX,1,0,35453,16664,5767,66.1,381,0.00,2,0.50,1
48149,Fayette County,Texas,TX,0,0,24445,12244,3745,66.1,248,0.00,1,0.00,1
48151,Fisher County,Texas,TX,0,0,3720,1729,570,66.1,38,0.00,0,0,0
48153,Floyd County,Texas,TX,0,0,5478,2739,982,66.1,65,0.00,0,0,0
48155,Foard County,Texas,TX,0,0,1087,551,134,66.1,9,0.00,0,0,0
48157,Fort Bend County,Texas,TX,7,2,858527,408759,176357,51.8,9135,0.00,46,0.15,39
48159,Franklin County,Texas,TX,0,0,10413,5169,1803,66.1,119,0.00,1,0.00,1
48161,Freestone County,Texas,TX,0,0,19478,9305,3197,66.1,211,0.00,1,0.00,1
48163,Frio County,Texas,TX,0,0,18428,7287,2881,66.1,190,0.00,1,0.00,1
48165,Gaines County,Texas,TX,0,0,21167,10295,4217,66.1,279,0.00,1,0.00,1
48167,Galveston County,Texas,TX,3,0,355062,175655,70002,55.26,3868,0.00,19,0.16,16
48169,Garza County,Texas,TX,0,0,5734,2212,790,66.1,52,0.00,0,0,0
48171,Gillespie County,Texas,TX,0,1,26730,13732,3888,66.1,257,0.00,1,0.00,1
48173,Glasscock County,Texas,TX,0,0,1221,484,225,66.1,15,0.00,0,0,0
48175,Goliad County,Texas,TX,0,0,7085,3548,1113,66.1,74,0.00,0,0,0
48177,Gonzales County,Texas,TX,0,0,19720,9671,3505,66.1,232,0.00,1,0.00,1
48179,Gray County,Texas,TX,0,0,21398,9881,3632,66.1,240,0.00,1,0.00,1
48181,Grayson County,Texas,TX,1,0,139336,68522,25881,68.35,1769,0.00,9,0.11,8
48183,Gregg County,Texas,TX,0,0,124201,63371,24583,69.28,1703,0.00,9,0.00,9
48185,Grimes County,Texas,TX,0,0,28878,13178,4456,66.1,295,0.00,1,0.00,1
48187,Guadalupe County,Texas,TX,3,0,177036,85292,35544,51.91,1845,0.00,9,0.33,6
48189,Hale County,Texas,TX,0,0,32879,15608,6104,66.1,403,0.00,2,0.00,2
48191,Hall County,Texas,TX,0,0,2875,1465,519,66.1,34,0.00,0,0,0
48193,Hamilton County,Texas,TX,0,0,8211,4128,1252,66.1,83,0.00,0,0,0
48195,Hansford County,Texas,TX,0,0,5332,2515,992,66.1,66,0.00,0,0,0
48197,Hardeman County,Texas,TX,0,0,3567,1802,632,66.1,42,0.00,0,0,0
48199,Hardin County,Texas,TX,0,0,56124,28573,10504,66.1,694,0.00,3,0.00,3
48201,Harris County,Texas,TX,29,2,4728030,2356519,1020697,61.87,63151,0.00,316,0.09,287
48203,Harrison County,Texas,TX,0,0,68674,35144,12961,66.1,857,0.00,4,0.00,4
48205,Hartley County,Texas,TX,0,0,5465,2184,799,66.1,53,0.00,0,0,0
48207,Haskell County,Texas,TX,0,0,5420,2450,831,66.1,55,0.00,0,0,0
48209,Hays County,Texas,TX,7,1,255397,117544,60522,48.16,2915,0.00,15,0.47,8
48211,Hemphill County,Texas,TX,0,0,3450,1485,409,66.1,27,0.00,0,0,0
48213,Henderson County,Texas,TX,0,0,81717,41381,13547,66.1,895,0.00,4,0.00,4
48215,Hidalgo County,Texas,TX,0,0,880356,439475,185840,71.33,13256,0.00,66,0.00,66
48217,Hill County,Texas,TX,0,0,35686,17762,6060,66.1,401,0.00,2,0.00,2
48219,Hockley County,Texas,TX,0,0,21670,10774,4328,66.1,286,0.00,1,0.00,1
48221,Hood County,Texas,TX,0,0,60521,31130,9559,66.1,632,0.00,3,0.00,3
48223,Hopkins County,Texas,TX,0,0,36666,18584,6565,66.1,434,0.00,2,0.00,2
48225,Houston County,Texas,TX,0,0,22288,10154,3088,66.1,204,0.00,1,0.00,1
48227,Howard County,Texas,TX,0,0,34620,14986,6086,66.1,402,0.00,2,0.00,2
48229,Hudspeth County,Texas,TX,0,0,3322,1624,631,66.1,42,0.00,0,0,0
48231,Hunt County,Texas,TX,1,0,98783,50203,18968,66.1,1254,0.00,6,0.17,5
48233,Hutchinson County,Texas,TX,0,0,20801,10178,3822,66.1,253,0.00,1,0.00,1
48235,Irion County,Texas,TX,0,0,1555,746,252,66.1,17,0.00,0,0,0
48237,Jack County,Texas,TX,0,0,8494,3807,1313,66.1,87,0.00,0,0,0
48239,Jackson County,Texas,TX,0,0,14971,7719,2575,66.1,170,0.00,1,0.00,1
48241,Jasper County,Texas,TX,0,0,33369,16899,5540,66.1,366,0.00,2,0.00,2
48243,Jeff Davis County,Texas,TX,0,0,2021,943,231,66.1,15,0.00,0,0,0
48245,Jefferson County,Texas,TX,1,0,253704,124691,47503,65.45,3109,0.00,16,0.06,15
48247,Jim Hogg County,Texas,TX,0,0,4864,2415,1047,66.1,69,0.00,0,0,0
48249,Jim Wells County,Texas,TX,0,0,39203,19631,7435,66.1,491,0.00,2,0.00,2
48251,Johnson County,Texas,TX,2,0,187280,88142,36574,64.5,2359,0.00,12,0.17,10
48253,Jones County,Texas,TX,0,0,19721,7330,2424,66.1,160,0.00,1,0.00,1
48255,Karnes County,Texas,TX,0,0,14823,6052,2286,66.1,151,0.00,1,0.00,1
48257,Kaufman County,Texas,TX,2,0,157768,70773,33804,67.39,2278,0.00,11,0.18,9
48259,Kendall County,Texas,TX,0,0,43842,22239,7433,66.1,491,0.00,2,0.00,2
48261,Kenedy County,Texas,TX,0,0,169,71,18,66.1,1,0.00,0,0,0
48263,Kent County,Texas,TX,0,0,632,297,61,66.1,4,0.00,0,0,0
48265,Kerr County,Texas,TX,0,1,52411,26903,8305,66.1,549,0.00,3,0.00,3
48267,Kimble County,Texas,TX,0,0,4295,2159,609,66.1,40,0.00,0,0,0
48269,King County,Texas,TX,0,0,229,115,42,66.1,3,0.00,0,0,0
48271,Kinney County,Texas,TX,0,0,3199,1263,288,66.1,19,0.00,0,0,0
48273,Kleberg County,Texas,TX,0,0,31015,15542,7350,66.1,486,0.00,2,0.00,2
48275,Knox County,Texas,TX,0,0,3384,1690,564,66.1,37,0.00,0,0,0
48277,Lamar County,Texas,TX,0,0,49932,25632,8884,66.1,587,0.00,3,0.00,3
48279,Lamb County,Texas,TX,0,0,13147,6547,2345,66.1,155,0.00,1,0.00,1
48281,Lampasas County,Texas,TX,0,0,21443,10689,3469,66.1,229,0.00,1,0.00,1
48283,La Salle County,Texas,TX,0,0,6956,2670,1001,66.1,66,0.00,0,0,0
48285,Lavaca County,Texas,TX,0,0,20287,10458,3223,66.1,213,0.00,1,0.00,1
48287,Lee County,Texas,TX,0,0,17393,8939,2869,66.1,190,0.00,1,0.00,1
48289,Leon County,Texas,TX,0,0,15877,8020,2454,66.1,162,0.00,1,0.00,1
48291,Liberty County,Texas,TX,1,0,89948,45368,18401,66.1,1216,0.00,6,0.17,5
48293,Limestone County,Texas,TX,0,0,22252,10740,3445,66.1,228,0.00,1,0.00,1
48295,Lipscomb County,Texas,TX,0,0,3138,1707,714,66.1,47,0.00,0,0,0
48297,Live Oak County,Texas,TX,0,0,11378,5319,1719,66.1,114,0.00,1,0.00,1
48299,Llano County,Texas,TX,0,0,21246,10914,2495,66.1,165,0.00,1,0.00,1
48301,Loving County,Texas,TX,0,0,83,41,9,66.1,1,0.00,0,0,0
48303,Lubbock County,Texas,TX,0,0,314451,156050,73912,54.1,3999,0.00,20,0.00,20
48305,Lynn County,Texas,TX,0,0,5587,2688,957,66.1,63,0.00,0,0,0
48307,McCulloch County,Texas,TX,0,0,7676,3687,1133,66.1,75,0.00,0,0,0
48309,McLennan County,Texas,TX,3,0,263115,131593,57423,58.29,3347,0.00,17,0.18,14
48311,McMullen County,Texas,TX,0,0,729,376,131,66.1,9,0.00,0,0,0
48313,Madison County,Texas,TX,0,0,13579,5875,1999,66.1,132,0.00,1,0.00,1
48315,Marion County,Texas,TX,0,0,9748,4960,1393,66.1,92,0.00,0,0,0
48317,Martin County,Texas,TX,0,0,5213,2547,878,66.1,58,0.00,0,0,0
48319,Mason County,Texas,TX,0,0,3948,1998,606,66.1,40,0.00,0,0,0
48321,Matagorda County,Texas,TX,0,0,36323,17981,6297,66.1,416,0.00,2,0.00,2
48323,Maverick County,Texas,TX,0,0,57769,28924,11689,66.1,773,0.00,4,0.00,4
48325,Medina County,Texas,TX,1,0,50458,24379,8617,66.1,570,0.00,3,0.33,2
48327,Menard County,Texas,TX,0,0,1981,995,148,66.1,10,0.00,0,0,0
48329,Midland County,Texas,TX,0,0,167969,82065,35983,77.95,2805,0.00,14,0.00,14
48331,Milam County,Texas,TX,0,0,24895,12508,4119,66.1,272,0.00,1,0.00,1
48333,Mills County,Texas,TX,0,0,4520,2266,635,66.1,42,0.00,0,0,0
48335,Mitchell County,Texas,TX,0,0,8903,3508,1122,66.1,74,0.00,0,0,0
48337,Montague County,Texas,TX,0,0,19850,10205,3157,66.1,209,0.00,1,0.00,1
48339,Montgomery County,Texas,TX,4,0,648886,305685,128713,62.63,8061,0.00,40,0.10,36
48341,Moore County,Texas,TX,0,0,21494,10232,4096,66.1,271,0.00,1,0.00,1
48343,Morris County,Texas,TX,0,0,11988,6333,2056,66.1,136,0.00,1,0.00,1
48345,Motley County,Texas,TX,0,0,1269,577,157,66.1,10,0.00,0,0,0
48347,Nacogdoches County,Texas,TX,0,0,64822,33590,15022,66.1,993,0.00,5,0.00,5
48349,Navarro County,Texas,TX,0,0,51908,26207,9465,66.1,626,0.00,3,0.00,3
48351,Newton County,Texas,TX,0,0,12532,6009,1932,66.1,128,0.00,1,0.00,1
48353,Nolan County,Texas,TX,0,0,14727,7153,2349,66.1,155,0.00,1,0.00,1
48355,Nueces County,Texas,TX,1,0,353079,177856,71931,60.06,4320,0.00,22,0.05,21
48357,Ochiltree County,Texas,TX,0,0,10063,5011,2141,66.1,142,0.00,1,0.00,1
48359,Oldham County,Texas,TX,0,0,2251,901,378,66.1,25,0.00,0,0,0
48361,Orange County,Texas,TX,0,0,85045,42657,16115,66.1,1065,0.00,5,0.00,5
48363,Palo Pinto County,Texas,TX,0,0,28303,14377,4900,66.1,324,0.00,2,0.00,2
48365,Panola County,Texas,TX,0,0,22583,11401,4004,66.1,265,0.00,1,0.00,1
48367,Parker County,Texas,TX,2,0,156764,72312,29177,61.76,1802,0.00,9,0.22,7
48369,Parmer County,Texas,TX,0,0,9874,4788,1708,66.1,113,0.00,1,0.00,1
48371,Pecos County,Texas,TX,0,0,15202,6470,2445,66.1,162,0.00,1,0.00,1
48373,Polk County,Texas,TX,0,0,49372,22640,7128,66.1,471,0.00,2,0.00,2
48375,Potter County,Texas,TX,0,0,116547,57538,22572,69.11,1560,0.00,8,0.00,8
48377,Presidio County,Texas,TX,0,0,6328,3098,1033,66.1,68,0.00,0,0,0
48379,Rains County,Texas,TX,0,0,12013,5981,1797,66.1,119,0.00,1,0.00,1
48381,Randall County,Texas,TX,0,0,143854,70423,30097,56.82,1710,0.00,9,0.00,9
48383,Reagan County,Texas,TX,0,0,3363,1486,667,66.1,44,0.00,0,0,0
48385,Real County,Texas,TX,0,0,2852,1541,476,66.1,31,0.00,0,0,0
48387,Red River County,Texas,TX,0,0,11685,6117,1755,66.1,116,0.00,1,0.00,1
48389,Reeves County,Texas,TX,0,0,14584,5588,2266,66.1,150,0.00,1,0.00,1
48391,Refugio County,Texas,TX,0,0,6822,3487,1147,66.1,76,0.00,0,0,0
48393,Roberts County,Texas,TX,0,0,724,334,100,66.1,7,0.00,0,0,0
48395,Robertson County,Texas,TX,0,0,16839,8473,2961,66.1,196,0.00,1,0.00,1
48397,Rockwall County,Texas,TX,4,0,105227,52932,20828,66.1,1377,0.00,7,0.57,3
48399,Runnels County,Texas,TX,0,0,9887,4960,1625,66.1,107,0.00,1,0.00,1
48401,Rusk County,Texas,TX,0,0,52542,24162,8680,66.1,574,0.00,3,0.00,3
48403,Sabine County,Texas,TX,0,0,9974,5118,1372,66.1,91,0.00,0,0,0
48405,San Augustine County,Texas,TX,0,0,7964,4043,1203,66.1,80,0.00,0,0,0
48407,San Jacinto County,Texas,TX,0,0,27380,13781,4340,66.1,287,0.00,1,0.00,1
48409,San Patricio County,Texas,TX,0,0,68600,33673,13173,66.1,871,0.00,4,0.00,4
48411,San Saba County,Texas,TX,0,0,5775,2761,875,66.1,58,0.00,0,0,0
48413,Schleicher County,Texas,TX,0,0,2547,1260,509,66.1,34,0.00,0,0,0
48415,Scurry County,Texas,TX,0,0,16985,7569,2765,66.1,183,0.00,1,0.00,1
48417,Shackelford County,Texas,TX,0,0,3145,1549,435,66.1,29,0.00,0,0,0
48419,Shelby County,Texas,TX,0,0,24254,12185,4124,66.1,273,0.00,1,0.00,1
48421,Sherman County,Texas,TX,0,0,2357,1238,444,66.1,29,0.00,0,0,0
48423,Smith County,Texas,TX,4,0,237186,119204,47984,62.77,3012,0.00,15,0.27,11
48425,Somervell County,Texas,TX,0,0,9170,4615,1607,66.1,106,0.00,1,0.00,1
48427,Starr County,Texas,TX,0,0,65568,33398,13625,66.1,901,0.00,5,0.00,5
48429,Stephens County,Texas,TX,0,0,9142,4296,1425,66.1,94,0.00,0,0,0
48431,Sterling County,Texas,TX,0,0,1391,658,169,66.1,11,0.00,0,0,0
48433,Stonewall County,Texas,TX,0,0,1358,727,287,66.1,19,0.00,0,0,0
48435,Sutton County,Texas,TX,0,0,3417,1640,607,66.1,40,0.00,0,0,0
48437,Swisher County,Texas,TX,0,0,7055,3107,1164,66.1,77,0.00,0,0,0
48439,Tarrant County,Texas,TX,26,1,2126477,1064687,459613,58.91,27076,0.00,135,0.19,109
48441,Taylor County,Texas,TX,1,0,143326,72388,31838,58.42,1860,0.00,9,0.11,8
48443,Terrell County,Texas,TX,0,0,979,477,108,66.1,7,0.00,0,0,0
48445,Terry County,Texas,TX,0,0,11937,5379,2046,66.1,135,0.00,1,0.00,1
48447,Throckmorton County,Texas,TX,0,0,1426,732,214,66.1,14,0.00,0,0,0
48449,Titus County,Texas,TX,0,0,31327,15870,6128,66.1,405,0.00,2,0.00,2
48451,Tom Green County,Texas,TX,0,1,119411,59311,24643,59.49,1466,0.00,7,0.00,7
48453,Travis County,Texas,TX,25,6,1305154,624626,307548,50.7,15593,0.00,78,0.32,53
48455,Trinity County,Texas,TX,0,0,13695,7012,2137,66.1,141,0.00,1,0.00,1
48457,Tyler County,Texas,TX,0,0,20032,9065,2759,66.1,182,0.00,1,0.00,1
48459,Upshur County,Texas,TX,0,0,40781,20631,7120,66.1,471,0.00,2,0.00,2
48461,Upton County,Texas,TX,0,0,3340,1688,617,66.1,41,0.00,0,0,0
48463,Uvalde County,Texas,TX,0,0,24918,12501,4780,66.1,316,0.00,2,0.00,2
48465,Val Verde County,Texas,TX,0,0,47767,23318,9045,66.1,598,0.00,3,0.00,3
48467,Van Zandt County,Texas,TX,0,0,58782,29896,10023,66.1,663,0.00,3,0.00,3
48469,Victoria County,Texas,TX,0,0,91280,46218,17926,66.1,1185,0.00,6,0.00,6
48471,Walker County,Texas,TX,0,0,76506,31736,15500,66.1,1025,0.00,5,0.00,5
48473,Waller County,Texas,TX,1,0,55505,27826,12897,66.1,852,0.00,4,0.25,3
48475,Ward County,Texas,TX,0,0,11375,5724,2246,66.1,148,0.00,1,0.00,1
48477,Washington County,Texas,TX,0,0,35561,18235,6377,66.1,422,0.00,2,0.00,2
48479,Webb County,Texas,TX,0,0,267945,135199,56128,75.27,4225,0.00,21,0.00,21
48481,Wharton County,Texas,TX,0,0,41602,20914,7816,66.1,517,0.00,3,0.00,3
48483,Wheeler County,Texas,TX,0,0,5091,2428,870,66.1,58,0.00,0,0,0
48485,Wichita County,Texas,TX,3,0,130069,62107,25238,62.45,1576,0.00,8,0.38,5
48487,Wilbarger County,Texas,TX,0,0,12887,6656,2522,66.1,167,0.00,1,0.00,1
48489,Willacy County,Texas,TX,0,0,20423,9084,3542,66.1,234,0.00,1,0.00,1
48491,Williamson County,Texas,TX,8,0,643026,298352,137771,55.79,7686,0.00,38,0.21,30
48493,Wilson County,Texas,TX,0,0,49374,24553,8863,66.1,586,0.00,3,0.00,3
48495,Winkler County,Texas,TX,0,0,7629,3771,1530,66.1,101,0.00,1,0.00,1
48497,Wise County,Texas,TX,1,0,67877,33638,12359,66.1,817,0.00,4,0.25,3
48499,Wood County,Texas,TX,0,0,44615,22346,6622,66.1,438,0.00,2,0.00,2
48501,Yoakum County,Texas,TX,0,0,7707,4027,1425,66.1,94,0.00,0,0,0
48503,Young County,Texas,TX,0,0,17894,9065,3049,66.1,202,0.00,1,0.00,1
48505,Zapata County,Texas,TX,0,0,13945,7014,2827,66.1,187,0.00,1,0.00,1
48507,Zavala County,Texas,TX,0,0,9900,4692,1892,66.1,125,0.00,1,0.00,1
49001,Beaver County,Utah,UT,0,0,6962,3376,1271,65.02,83,0.00,0,0,0
49003,Box Elder County,Utah,UT,0,0,56891,27775,10952,65.02,712,0.00,4,0.00,4
49005,Cache County,Utah,UT,2,0,137417,65496,34005,61.7,2098,0.00,10,0.20,8
49007,Carbon County,Utah,UT,0,0,20208,10044,3778,65.02,246,0.00,1,0.00,1
49009,Daggett County,Utah,UT,1,0,564,259,64,65.02,4,0.00,0,0,-1
49011,Davis County,Utah,UT,4,0,367285,176864,78409,63.27,4961,0.00,25,0.16,21
49013,Duchesne County,Utah,UT,2,0,19651,9722,3778,65.02,246,0.00,1,2.00,-1
49015,Emery County,Utah,UT,0,0,9839,4806,1763,65.02,115,0.00,1,0.00,1
49017,Garfield County,Utah,UT,0,0,5061,2465,832,65.02,54,0.00,0,0,0
49019,Grand County,Utah,UT,1,0,9630,4792,1975,65.02,128,0.00,1,1.00,0
49021,Iron County,Utah,UT,0,0,55839,27859,12426,65.02,808,0.00,4,0.00,4
49023,Juab County,Utah,UT,0,0,11648,5633,2279,65.02,148,0.00,1,0.00,1
49025,Kane County,Utah,UT,0,0,7635,3720,1222,65.02,79,0.00,0,0,0
49027,Millard County,Utah,UT,0,0,12860,6273,2243,65.02,146,0.00,1,0.00,1
49029,Morgan County,Utah,UT,3,0,12162,5816,2271,65.02,148,0.00,1,3.00,-2
49031,Piute County,Utah,UT,0,0,1809,877,240,65.02,16,0.00,0,0,0
49033,Rich County,Utah,UT,1,0,2507,1148,494,65.02,32,0.00,0,0,-1
49035,Salt Lake County,Utah,UT,25,2,1186421,581558,263294,57.65,15179,0.00,76,0.33,51
49037,San Juan County,Utah,UT,0,0,14610,7373,2732,65.02,178,0.00,1,0.00,1
49039,Sanpete County,Utah,UT,0,0,28458,13464,5857,65.02,381,0.00,2,0.00,2
49041,Sevier County,Utah,UT,0,0,21471,10392,3877,65.02,252,0.00,1,0.00,1
49043,Summit County,Utah,UT,3,0,42156,20370,7526,65.02,489,0.00,2,1.50,-1
49045,Tooele County,Utah,UT,1,0,71340,35115,15549,65.02,1011,0.00,5,0.20,4
49047,Uintah County,Utah,UT,1,0,35488,17502,7146,65.02,465,0.00,2,0.50,1
49049,Utah County,Utah,UT,8,4,684986,319582,166007,73.1,12135,0.00,61,0.13,53
49051,Wasatch County,Utah,UT,3,0,34028,16736,6644,65.02,432,0.00,2,1.50,-1
49053,Washington County,Utah,UT,2,0,191226,88908,35095,65.91,2313,0.00,12,0.17,10
49055,Wayne County,Utah,UT,0,0,2500,1211,369,65.02,24,0.00,0,0,0
49057,Weber County,Utah,UT,1,0,267066,128391,57027,61.6,3513,0.00,18,0.06,17
50001,Addison County,Vermont,VT,1,0,37306,18780,7059,48.19,340,0.00,2,0.50,1
50003,Bennington County,Vermont,VT,3,0,37235,19136,6391,48.19,308,0.00,2,1.50,-1
50005,Caledonia County,Vermont,VT,1,0,30402,15086,5140,48.19,248,0.00,1,1.00,0
50007,Chittenden County,Vermont,VT,7,0,168865,84874,38529,37.87,1459,0.00,7,1.00,0
50009,Essex County,Vermont,VT,1,0,5972,2963,842,48.19,41,0.00,0,0,-1
50011,Franklin County,Vermont,VT,4,0,49752,24815,9205,48.19,444,0.00,2,2.00,-2
50013,Grand Isle County,Vermont,VT,3,0,7249,3559,1126,48.19,54,0.00,0,0,-3
50015,Lamoille County,Vermont,VT,0,0,25920,12881,4951,48.19,239,0.00,1,0.00,1
50017,Orange County,Vermont,VT,2,0,29286,14631,4820,48.19,232,0.00,1,2.00,-1
50019,Orleans County,Vermont,VT,0,0,27317,13518,4343,48.19,209,0.00,1,0.00,1
50021,Rutland County,Vermont,VT,3,0,60662,30420,9895,48.19,477,0.00,2,1.50,-1
50023,Washington County,Vermont,VT,1,0,59609,29757,10358,48.19,499,0.00,2,0.50,1
50025,Windham County,Vermont,VT,1,0,45811,23446,7522,48.19,362,0.00,2,0.50,1
50027,Windsor County,Vermont,VT,4,0,57593,29238,9300,48.19,448,0.00,2,2.00,-2
51001,Accomack County,Virginia,VA,0,0,33388,17129,5052,55.73,282,0.00,1,0.00,1
51003,Albemarle County,Virginia,VA,5,1,111438,58053,22942,55.73,1279,0.00,6,0.83,1
51005,Alleghany County,Virginia,VA,0,0,15266,7710,2352,55.73,131,0.00,1,0.00,1
51007,Amelia County,Virginia,VA,1,0,13220,6695,2239,55.73,125,0.00,1,1.00,0
51009,Amherst County,Virginia,VA,0,1,31381,16227,5276,55.73,294,0.00,1,0.00,1
51011,Appomattox County,Virginia,VA,0,1,16039,8268,2738,55.73,153,0.00,1,0.00,1
51013,Arlington County,Virginia,VA,11,1,232965,117199,57493,42.68,2454,0.00,12,0.92,1
51015,Augusta County,Virginia,VA,0,0,76948,37586,12147,55.73,677,0.00,3,0.00,3
51017,Bath County,Virginia,VA,0,0,4243,2091,844,55.73,47,0.00,0,0,0
51019,Bedford County,Virginia,VA,4,1,79183,40086,12611,55.73,703,0.00,4,1.00,0
51021,Bland County,Virginia,VA,0,0,6278,2670,931,55.73,52,0.00,0,0,0
51023,Botetourt County,Virginia,VA,1,1,33542,16864,5149,55.73,287,0.00,1,1.00,0
51025,Brunswick County,Virginia,VA,0,0,16044,7420,2311,55.73,129,0.00,1,0.00,1
51027,Buchanan County,Virginia,VA,0,0,20615,10241,3245,55.73,181,0.00,1,0.00,1
51029,Buckingham County,Virginia,VA,0,0,16832,7545,2373,55.73,132,0.00,1,0.00,1
51031,Campbell County,Virginia,VA,4,1,55656,28565,9930,55.73,553,0.00,3,1.33,-1
51033,Caroline County,Virginia,VA,0,0,30861,15579,5739,55.73,320,0.00,2,0.00,2
51035,Carroll County,Virginia,VA,0,0,29123,14289,4049,55.73,226,0.00,1,0.00,1
51036,Charles City County,Virginia,VA,1,0,6817,3403,959,55.73,53,0.00,0,0,-1
51037,Charlotte County,Virginia,VA,0,0,11605,5707,1702,55.73,95,0.00,0,0,0
51041,Chesterfield County,Virginia,VA,8,1,370688,185770,73796,56.06,4137,0.00,21,0.38,13
51043,Clarke County,Virginia,VA,0,0,14726,7386,2243,55.73,125,0.00,1,0.00,1
51045,Craig County,Virginia,VA,1,0,4914,2545,715,55.73,40,0.00,0,0,-1
51047,Culpeper County,Virginia,VA,0,0,52021,26071,9630,55.73,537,0.00,3,0.00,3
51049,Cumberland County,Virginia,VA,0,0,9669,4791,1773,55.73,99,0.00,0,0,0
51051,Dickenson County,Virginia,VA,0,0,14256,6967,2285,55.73,127,0.00,1,0.00,1
51053,Dinwiddie County,Virginia,VA,0,0,28040,14007,4812,55.73,268,0.00,1,0.00,1
51057,Essex County,Virginia,VA,0,0,10621,5729,1827,55.73,102,0.00,1,0.00,1
51059,Fairfax County,Virginia,VA,25,3,1139720,574635,224529,55.56,12475,0.00,62,0.40,37
51061,Fauquier County,Virginia,VA,1,1,72416,36463,12825,55.73,715,0.00,4,0.25,3
51063,Floyd County,Virginia,VA,0,0,15536,8000,2384,55.73,133,0.00,1,0.00,1
51065,Fluvanna County,Virginia,VA,3,1,27078,14394,5333,55.73,297,0.00,1,3.00,-2
51067,Franklin County,Virginia,VA,0,0,54829,27723,8527,55.73,475,0.00,2,0.00,2
51069,Frederick County,Virginia,VA,1,0,90287,44921,16191,55.73,902,0.00,5,0.20,4
51071,Giles County,Virginia,VA,1,0,16764,8543,2811,55.73,157,0.00,1,1.00,0
51073,Gloucester County,Virginia,VA,1,0,38586,19482,6472,55.73,361,0.00,2,0.50,1
51075,Goochland County,Virginia,VA,5,1,24300,12112,3812,55.73,212,0.00,1,5.00,-4
51077,Grayson County,Virginia,VA,0,0,15418,7522,2219,55.73,124,0.00,1,0.00,1
51079,Greene County,Virginia,VA,0,0,20374,10557,3645,55.73,203,0.00,1,0.00,1
51081,Greensville County,Virginia,VA,0,0,11465,4290,1383,55.73,77,0.00,0,0,0
51083,Halifax County,Virginia,VA,0,0,34228,17737,5448,55.73,304,0.00,2,0.00,2
51085,Hanover County,Virginia,VA,4,1,109232,55204,19129,55.73,1066,0.00,5,0.80,1
51087,Henrico County,Virginia,VA,9,4,333554,173628,67322,54.83,3691,0.00,18,0.50,9
51089,Henry County,Virginia,VA,0,0,51077,26666,8014,55.73,447,0.00,2,0.00,2
51091,Highland County,Virginia,VA,0,0,2229,1173,267,55.73,15,0.00,0,0,0
51093,Isle of Wight County,Virginia,VA,0,0,38301,19258,6460,55.73,360,0.00,2,0.00,2
51095,James City County,Virginia,VA,2,0,77733,40210,12121,55.73,676,0.00,3,0.67,1
51097,King and Queen County,Virginia,VA,1,0,6690,3140,991,55.73,55,0.00,0,0,-1
51099,King George County,Virginia,VA,1,0,26597,13113,5045,55.73,281,0.00,1,1.00,0
51101,King William County,Virginia,VA,1,1,17511,8727,3207,55.73,179,0.00,1,1.00,0
51103,Lancaster County,Virginia,VA,0,0,10916,5722,1249,55.73,70,0.00,0,0,0
51105,Lee County,Virginia,VA,0,1,22482,10625,3276,55.73,183,0.00,1,0.00,1
51107,Loudoun County,Virginia,VA,5,1,427592,206948,87615,56.75,4972,0.00,25,0.20,20
51109,Louisa County,Virginia,VA,1,0,37136,18717,6149,55.73,343,0.00,2,0.50,1
51111,Lunenburg County,Virginia,VA,0,0,11982,5689,1893,55.73,105,0.00,1,0.00,1
51113,Madison County,Virginia,VA,0,0,13731,6993,2049,55.73,114,0.00,1,0.00,1
51115,Mathews County,Virginia,VA,1,0,8548,4398,994,55.73,55,0.00,0,0,-1
